target,Precio_leche_rolling3_mean,Coquimbo_rolling3_mean,Valparaiso_rolling3_mean,Metropolitana_de_Santiago_rolling3_mean,Libertador_Gral__Bernardo_O_Higgins_rolling3_mean,Maule_rolling3_mean,Biobio_rolling3_mean,La_Araucania_rolling3_mean,Los_Rios_rolling3_mean,PIB_Agropecuario_silvicola_rolling3_mean,PIB_Pesca_rolling3_mean,PIB_Mineria_rolling3_mean,PIB_Mineria_del_cobre_rolling3_mean,PIB_Otras_actividades_mineras_rolling3_mean,PIB_Industria_Manufacturera_rolling3_mean,PIB_Alimentos_rolling3_mean,PIB_Bebidas_y_tabaco_rolling3_mean,PIB_Textil_rolling3_mean,PIB_Maderas_y_muebles_rolling3_mean,PIB_Celulosa_rolling3_mean,PIB_Refinacion_de_petroleo_rolling3_mean,PIB_Quimica_rolling3_mean,PIB_Minerales_no_metalicos_y_metalica_basica_rolling3_mean,PIB_Productos_metalicos_rolling3_mean,PIB_Electricidad_rolling3_mean,PIB_Construccion_rolling3_mean,PIB_Comercio_rolling3_mean,PIB_Restaurantes_y_hoteles_rolling3_mean,PIB_Transporte_rolling3_mean,PIB_Comunicaciones_rolling3_mean,PIB_Servicios_financieros_rolling3_mean,PIB_Servicios_empresariales_rolling3_mean,PIB_Servicios_de_vivienda_rolling3_mean,PIB_Servicios_personales_rolling3_mean,PIB_Administracion_publica_rolling3_mean,PIB_a_costo_de_factores_rolling3_mean,PIB_rolling3_mean,Imacec_empalmado_rolling3_mean,Imacec_produccion_de_bienes_rolling3_mean,Imacec_minero_rolling3_mean,Imacec_industria_rolling3_mean,Imacec_resto_de_bienes_rolling3_mean,Imacec_comercio_rolling3_mean,Imacec_servicios_rolling3_mean,Imacec_a_costo_de_factores_rolling3_mean,Imacec_no_minero_rolling3_mean,Indice_de_ventas_comercio_real_no_durables_IVCM_rolling3_mean,Precio_leche_rolling3_std,Coquimbo_rolling3_std,Valparaiso_rolling3_std,Metropolitana_de_Santiago_rolling3_std,Libertador_Gral__Bernardo_O_Higgins_rolling3_std,Maule_rolling3_std,Biobio_rolling3_std,La_Araucania_rolling3_std,Los_Rios_rolling3_std,PIB_Agropecuario_silvicola_rolling3_std,PIB_Pesca_rolling3_std,PIB_Mineria_rolling3_std,PIB_Mineria_del_cobre_rolling3_std,PIB_Otras_actividades_mineras_rolling3_std,PIB_Industria_Manufacturera_rolling3_std,PIB_Alimentos_rolling3_std,PIB_Bebidas_y_tabaco_rolling3_std,PIB_Textil_rolling3_std,PIB_Maderas_y_muebles_rolling3_std,PIB_Celulosa_rolling3_std,PIB_Refinacion_de_petroleo_rolling3_std,PIB_Quimica_rolling3_std,PIB_Minerales_no_metalicos_y_metalica_basica_rolling3_std,PIB_Productos_metalicos_rolling3_std,PIB_Electricidad_rolling3_std,PIB_Construccion_rolling3_std,PIB_Comercio_rolling3_std,PIB_Restaurantes_y_hoteles_rolling3_std,PIB_Transporte_rolling3_std,PIB_Comunicaciones_rolling3_std,PIB_Servicios_financieros_rolling3_std,PIB_Servicios_empresariales_rolling3_std,PIB_Servicios_de_vivienda_rolling3_std,PIB_Servicios_personales_rolling3_std,PIB_Administracion_publica_rolling3_std,PIB_a_costo_de_factores_rolling3_std,PIB_rolling3_std,Imacec_empalmado_rolling3_std,Imacec_produccion_de_bienes_rolling3_std,Imacec_minero_rolling3_std,Imacec_industria_rolling3_std,Imacec_resto_de_bienes_rolling3_std,Imacec_comercio_rolling3_std,Imacec_servicios_rolling3_std,Imacec_a_costo_de_factores_rolling3_std,Imacec_no_minero_rolling3_std,Indice_de_ventas_comercio_real_no_durables_IVCM_rolling3_std,Precio_leche,Coquimbo,Valparaiso,Metropolitana_de_Santiago,Libertador_Gral__Bernardo_O_Higgins,Maule,Biobio,La_Araucania,Los_Rios,PIB_Agropecuario_silvicola,PIB_Pesca,PIB_Mineria,PIB_Mineria_del_cobre,PIB_Otras_actividades_mineras,PIB_Industria_Manufacturera,PIB_Alimentos,PIB_Bebidas_y_tabaco,PIB_Textil,PIB_Maderas_y_muebles,PIB_Celulosa,PIB_Refinacion_de_petroleo,PIB_Quimica,PIB_Minerales_no_metalicos_y_metalica_basica,PIB_Productos_metalicos,PIB_Electricidad,PIB_Construccion,PIB_Comercio,PIB_Restaurantes_y_hoteles,PIB_Transporte,PIB_Comunicaciones,PIB_Servicios_financieros,PIB_Servicios_empresariales,PIB_Servicios_de_vivienda,PIB_Servicios_personales,PIB_Administracion_publica,PIB_a_costo_de_factores,PIB,Imacec_empalmado,Imacec_produccion_de_bienes,Imacec_minero,Imacec_industria,Imacec_resto_de_bienes,Imacec_comercio,Imacec_servicios,Imacec_a_costo_de_factores,Imacec_no_minero,Indice_de_ventas_comercio_real_no_durables_IVCM
214.38,209.97000000000003,28.94397600309834,56.94536252755336,106.8677126450152,119.47113180628736,101.99438430459814,94.72225398603962,91.37857064404268,101.32666656418591,243121861.66666666,684361972.3333334,126509069.33333333,113449355.66666667,87078744.33333333,90777979.33333333,344962897.3333333,175014049.33333334,324587664.3333333,488921087.6666667,663746246.3333334,335175400.3333333,190069881.66666666,780912523.0,205467993.0,312451045.6666667,536164695.3333333,117031745.0,226027592.0,421297668.6666667,271376576.3333333,451722853.3333333,120768886.66666667,616172105.0,161082846.0,562136432.0,80671655.66666667,124637625.33333333,108.47733333333339,104.69833333333322,100.23166666666668,101.28366666666666,110.82533333333333,112.20766666666668,111.25100000000005,108.87333333333332,109.3446666666667,103.37833333333332,6.392472135254005,25.02282418435049,63.23352337951043,124.4982766700703,129.86915649348194,103.55560462524383,74.37924248542755,59.133087411093776,65.97433936490162,161916005.9178402,72730488.37656847,8311519.163145687,7959270.794434606,74359338.15416259,67553668.38932261,13915643.912951315,1784924.0310595275,17437829.141674288,417371127.1765674,484371295.2657739,484224904.4041468,9075299.419845873,15016312.920263872,2363845.66019578,9758278.32548891,396474192.5296151,9490988.049338777,2405392.726968357,312944756.29134643,201371705.8543212,335831403.47043365,4476645.33913865,457498284.7923131,5126870.9042284265,959861.8622168428,60139546.339160435,2830093.4092408917,2.463289737999485,6.425060492581667,6.611117479922248,2.6115283520065433,12.601546029489118,9.099877599909432,1.6073434604960573,2.4917153395468308,2.3967211630336176,0.6284586966015981,213.3,35.1235751488629,45.566655878896796,76.9460066948961,100.714759862146,98.05515813272129,106.415751421705,100.239999880068,89.530930196284,286149845,766593087,131506386,118079351,133120102,12864378,334398293,175244186,332144829,719786481,978511994,103759809,182719482,798139359,207309462,310232915,779520243,108778048,223610261,60173436,393909735,63982393,123916598,87926613,166112043,562581419,113245469,123319828,107.33,101.633,104.206,100.72,100.717,104.294,112.71,107.692,107.703,102.788
234.62,238.1066666666667,66.79842049071841,88.40639616753015,95.99607942381698,152.7432196880802,190.88381024009973,214.99661559585127,223.51786511729415,295.28838484745216,238267471.33333334,527340724.0,83721043.0,79225468.0,118885297.0,126800215.66666667,348096346.6666667,146901792.33333334,295991204.3333333,692123067.6666666,398204161.6666667,403097104.6666667,183780523.66666666,481968737.6666667,212542923.66666666,331653758.6666667,718384659.0,108927090.66666667,231374286.66666666,603938261.0,407233872.6666667,636177049.3333334,121528315.0,632213753.0,104085811.0,577827820.3333334,78773371.0,121353108.66666667,105.61866666666674,97.46266666666655,99.55466666666668,99.26633333333336,94.89999999999998,104.43500000000004,111.38866666666672,105.45733333333332,106.27333333333337,103.17766666666661,2.923120478758677,66.69054917831599,48.164657064211426,37.67969471334823,59.723773785036634,106.90543595621752,92.48687050935607,81.84733636871941,72.59952795044926,49535711.619654804,402211970.0821912,71440806.83113179,58577526.429840036,8840698.032590209,5778427.770430999,29385953.19095278,9066727.935641643,44850010.925972015,19288624.557191625,513940335.3009636,514071038.3831606,5163478.731403956,356369906.51035094,4096258.807867049,10580025.72610072,20623502.319977,6123917.716473481,3108207.1227471675,12711340.067124045,3039516.299626382,7614520.420902288,731243.989291852,468623344.71569127,78536158.62355155,2135178.0068473555,58968413.099972606,3822403.4340461274,3.3271859481149724,3.5852170552609004,2.1264153717778176,4.535217782348896,4.3405068828420985,5.874505170650499,4.099055663604984,3.4989771838828267,3.65690597819153,2.277414396488673,234.95,5.75417647103055,34.7345292828735,52.4967281810389,91.16651144101641,118.73910156224599,155.942872326425,180.137113566809,238.171110887552,192384567,697193764,1271215,114372263,128945971,122358298,327880438,139543705,258495827,706375184,991650687,996693781,180873938,697978099,208261821,343865767,726602442,103993252,233226077,616396852,404481308,643901173,122123869,91099051,125926955,578828653,10708125,117385348,102.165,95.7,100.731,95.8,92.7,99.7,106.66,101.83,102.384,103.085
213.3,203.28666666666666,17.322130691884205,41.78871749421517,81.26309296348214,85.90177257577243,70.38468378378236,60.362225144850385,60.879999981896695,84.84855287676757,382610071.0,597899420.6666666,123038526.33333333,110410807.33333333,82649841.33333333,90577363.0,347235047.0,173312973.66666666,301469566.6666667,464632832.6666667,639641120.6666666,625646213.3333334,187010173.66666666,761000799.3333334,197987969.66666666,314341113.6666667,497968043.6666667,118704843.0,227436680.33333334,596165788.6666666,152432007.66666666,649466077.6666666,117432990.0,880111376.0,354950226.0,561547970.3333334,77982268.66666667,121763364.66666667,105.9673333333334,106.22033333333324,97.46300000000002,99.71033333333332,118.08966666666667,113.81200000000001,104.98100000000007,106.31599999999997,106.86533333333337,102.80399999999997,10.397020406507428,28.56376304694684,72.14595759863094,140.58809424752727,148.78044766948605,118.72167463895191,88.70591711479346,74.00288971994404,75.83081564517789,320301988.19335955,79920625.9998282,7292814.944521408,6988771.400670113,70543735.33343275,67900744.30109754,11709827.120496452,3269937.2190925614,37192679.277104974,398931652.243348,462164818.2396178,534729102.25032717,13338542.974610789,19643621.804631855,11494229.86737388,9662495.207394525,365626362.12603796,7553071.764228543,1234425.0623855633,14954989.423792778,198166682.49144378,8410313.533830658,4682270.17278784,4722998.34787378,340154317.37248826,1083800.1748254697,58100367.21768677,6645045.595809312,5.797199007566803,5.851029168730393,5.8045333145740585,4.111778244669089,9.839698691186284,7.24161245856198,9.647718020340356,5.906919332443926,6.032932150566027,1.549735783932494,214.01,50.298012994044704,125.09568170448401,243.600235266973,257.698635556716,207.463394114261,162.56212753437902,145.580852970492,172.40320386073398,379177656,628472899,116914534,104258869,126823153,126478838,339760115,176672743,336972152,7121723,906747494,891688001,187276714,770591257,202802406,303992775,78666518,114914699,228420866,590617591,38967417,640520301,122745987,885007146,161272908,561034834,11271897,122706739,106.797,100.38,92.6,99.0,106.815,110.178,111.515,107.192,108.236,103.308
230.7,219.05333333333337,1.693211326528587,1.1351244542747576,3.3344183490659773,4.415462537193689,6.665515812372765,18.19491357362252,39.90952523189275,75.22184322991315,585323811.0,473304635.3333333,127270685.33333333,114765108.0,125832654.0,89668028.33333333,246873676.0,119227251.0,334495658.3333333,505989008.6666667,392013004.3333333,399595282.6666667,122269385.66666667,672173149.0,156509843.33333334,357485945.0,454107848.0,92481796.0,251915168.66666666,627986972.3333334,291284143.0,461844508.6666667,120560577.33333333,943809836.6666666,624639419.6666666,578073841.6666666,113948442.66666667,125215475.33333333,108.98033333333342,110.88666666666659,100.8316666666667,101.819,126.03233333333331,122.75466666666671,103.58566666666673,108.36099999999999,109.81833333333338,115.40599999999995,3.027314541526328,1.2682314616152401,1.490298223522355,2.3222768800202656,2.637687456717642,4.4683424627242045,4.517850118537388,12.981390615964532,43.33288043240481,144465601.11546934,36152915.54694268,9280126.25361549,7632304.184078879,16634363.800675588,66222951.829909995,185271692.8692487,89081079.29485326,18716602.900484264,378029943.5457456,500386935.919026,504617189.2046555,91326349.11119781,28379863.570291374,120018920.184797,20966330.404957183,384018264.4023276,70336063.05571096,7964450.442508665,30030635.84231407,252343380.76448256,342055305.13240635,7512506.397959989,15536230.031819273,435825045.53435045,7249663.168515734,7308271.8525610585,9048040.633278897,7.8746628075958505,5.716283262167393,7.367598545885409,5.32650007040275,6.151707107245339,11.31172601035461,7.15669241572761,6.950218629654696,7.952293337983294,22.135348382169198,222.25,2.29345097637011,0.473230523178233,2.20317114333641,4.8353333432082986,11.398818651372302,16.520212768874302,25.8814470609998,30.677002564265102,699289343,502195647,120293825,108961844,113977454,122283138,332018501,163596058,319287288,69530084,969801622,982275544,160983242,653085428,196721554,333284191,670156799,11850048,244101305,596227794,390410157,66938294,112452457,926675063,817476045,573039158,107541772,117685853,102.427,106.295,95.3,95.7,123.552,113.616,96.9,102.268,103.139,101.05
202.6,188.87666666666667,0.790579519308853,1.6419209996571016,3.9122539127758187,4.410930223138259,5.611211871086801,13.44000664338258,36.877872557480856,62.461683957973115,576082487.0,322476336.0,129757823.66666667,82568927.33333333,132835378.33333333,49679496.333333336,331098704.3333333,176893986.33333334,295770928.6666667,660591296.3333334,374452828.6666667,395182665.6666667,176832017.33333334,735554843.3333334,205194330.33333334,341214527.6666667,474362809.0,119579040.0,237074666.33333334,604917638.6666666,293297403.3333333,650962105.3333334,122898223.33333333,895436256.0,570959800.3333334,563302105.6666666,110421788.66666667,120917009.33333333,105.23066666666675,109.39066666666658,102.77766666666668,99.18700000000001,123.30066666666669,114.65033333333334,99.9793333333334,105.0073333333333,105.52133333333336,111.62366666666664,3.849757568124319,0.9096865471098031,2.5166952870866157,6.071650447183719,7.2816001884848,6.6209397015105695,8.889006584098736,31.874772129106038,35.23042567440441,163626223.32332164,243652802.80237797,11959864.12454418,62433734.083107844,24007270.90300781,63810202.96917829,8780238.922308194,10685063.850242449,44387396.744167425,42513760.5251456,460512004.01681435,502306878.8645916,5529401.81786371,30513887.112572335,31029160.117554806,26831396.68238938,318590453.1225929,11844958.734754335,8570795.242046446,22181795.815954305,222310325.08025816,8837583.488002928,8553222.467157042,16121692.88689448,397735260.5313049,3717963.3172912477,7240186.697071855,8963892.179580014,7.810685074520256,6.304702557086591,9.512160445100431,5.093172586905017,5.998211928010953,11.356569567141898,6.651537065470933,6.88521345590195,7.610090822935897,18.74377564241884,193.25,0.258039215220492,0.0967207788822374,0.13214765029690598,0.00668217060120069,3.22605657027399,3.3356648981373,8.74428789363004,40.096589134029,704614473,507205432,121094757,108963706,119833393,12262529,341214742,170140959,262790536,646921716,906196617,975172248,173540358,738404188,184869392,315903119,664930288,113797342,227837526,584777796,37076029,657212066,113908908,879744426,747714183,560816034,105177308,114697046,99.8,106.199,95.9,96.0,122.51,109.107,93.9,100.02,100.265,101.065
258.76,239.47000000000006,2.4237864944223553,3.9680681844076453,4.272024605234664,3.6071886339054866,4.486281197368938,16.233497343125144,34.99421682173807,66.70292848271642,555650658.3333334,527610921.0,41150020.666666664,109742857.33333333,366508868.0,133337961.66666667,370934719.6666667,170106459.0,310096816.6666667,701905553.0,681718861.3333334,111972368.66666667,186332803.66666666,663843049.3333334,153974889.66666666,330580337.0,764727285.0,127153534.66666667,164850564.0,641074839.0,405789943.3333333,481090814.0,120784709.33333333,964120587.6666666,402092633.6666667,410810984.3333333,118157671.66666667,129065690.33333333,112.33133333333338,108.10099999999993,95.36999999999996,104.38366666666663,121.05699999999997,121.91266666666668,113.55900000000004,112.36266666666664,114.17600000000004,106.41466666666658,13.273933102136944,3.0453642143537096,4.3006654565130225,2.3614165808377345,3.290868264027413,3.835562514274434,3.7164286665356743,13.034830469923204,37.581606326456146,156470068.90618575,491875577.07998383,59704982.50448176,8546200.984564982,528071512.3075891,6936850.211049176,26255228.093094293,7528766.075956695,25446436.63800638,43405632.59666032,501321744.9576143,2286311.8476943127,12463996.687877059,48210920.7095237,114571510.18516144,13332003.095263667,61710994.933278486,8045950.856326743,142555590.13662803,17669537.72562144,11003240.426163962,410431286.81222373,5393691.977054225,5840949.460535527,387946534.4830372,304502953.4271746,8234824.711405854,8903171.932314375,7.7490048608407385,5.044588486685652,7.393219866878043,5.45842471170331,7.803250348412513,7.714426766347084,11.307634942816213,7.830073839583659,7.7805226688186115,6.1766844126386395,252.26,5.9130719017699995,8.77769480746046,6.953859051786388,7.04727132077827,8.875549072768552,18.788404243225397,46.4839756437957,106.38387599718399,380636509,10396707,12382751,112420932,115226101,136792572,368529339,178459109,328339938,731336236,102850087,112218651,195253507,662213461,236074765,321691579,806135904,124677899,252563,644680502,418252147,712761629,126770427,970804065,181517689,59211258,121692454,132523309,115.341,106.693,98.1,107.1,112.837,119.539,121.515,115.725,117.213,104.791
242.23,266.6533333333334,7.2620457558330616,23.089880945245625,36.11792502039105,62.44501814806792,110.04063221301489,227.19975187930632,295.63812896387657,371.19465117737946,196279516.33333334,467178815.3333333,130775271.33333333,118030756.0,128447471.33333333,133718589.0,356098010.6666667,158421916.0,257365431.66666666,290091573.0,74832336.33333333,117888733.66666667,140402651.66666666,701634261.0,232773459.33333334,354913792.3333333,568729877.0,110174012.0,176358132.0,658740330.0,425997443.3333333,716381536.6666666,128114051.0,387455920.0,163844991.33333334,601359526.3333334,77811781.33333333,128306253.33333333,111.6703333333334,102.66133333333325,103.62699999999995,104.69499999999998,99.83799999999997,105.63266666666671,119.06800000000004,111.51566666666663,112.48166666666673,105.59066666666659,0.29569128046659343,9.798067567327008,31.335331745544956,41.145608232439244,68.43674625566052,82.62106714877218,134.60550449596596,123.09004837874525,121.15274117146613,28520422.74596485,353078260.52944016,3654256.763503361,3208777.494060428,6423366.506898848,1680660.7934308643,8318750.845197094,8037530.48590037,8702979.790787391,379590869.307131,56088459.2230203,2387645.6225496866,105202529.9449503,42959137.95582042,1259853.5001016597,4499549.6978087425,425678683.03558016,1724079.2434759561,130690846.48038378,19988675.167892125,2815023.5471719457,4642360.868801841,2523706.2902459353,502253606.65523076,26347364.238621432,1082746.531864909,66376974.780683495,2865541.4650754062,2.4942185817071607,0.9060001839593896,2.8956058088075207,1.3266796900533513,1.2747027104385853,1.653167363981349,4.7768893644292785,2.5711157759486696,2.61002956560521,1.7057656150049174,266.37,0.0,0.43099025896955995,4.50974832303297,9.90080620304559,49.2855574215906,108.404827183865,155.448370068471,233.62102034418496,167076841,558930237,134815028,121692348,132265047,134295268,353208152,154888657,256242589,728401461,107719529,120020403,201510245,733229359,232194383,358780323,818881759,111496958,25457964,677710328,422758463,721694151,125273783,967408358,183739178,602606484,1195581,130851849,113.886,103.237,106.828,105.153,98.4,106.901,122.596,113.695,114.58,107.385
203.61,213.83666666666667,0.3337516342677282,2.6522943679267548,7.702225954946925,12.664496138853634,17.86481698555073,13.970673740811698,25.7947524756754,46.54953923203454,419555753.6666667,352815443.3333333,135959610.0,121033923.0,148528642.0,127740145.66666667,324221070.6666667,122133992.66666667,304665903.0,723970049.6666666,104438284.0,608756307.0,195017007.0,702891506.0,214717527.33333334,234875632.66666666,814988364.6666666,115779844.33333333,162291007.33333334,231560062.66666666,280145782.0,610756734.0,129414686.66666667,624493323.0,355038899.6666667,541989471.6666666,76602280.33333333,121923689.33333333,106.11500000000005,107.1433333333333,107.73166666666667,100.00266666666666,112.98866666666667,110.99966666666667,103.84100000000005,105.83066666666666,105.89033333333334,109.73233333333332,8.69197522622635,0.24143760695994074,3.119066122489521,7.603049151465168,13.627540036107352,16.143780900468023,14.62912995807,22.473914542919633,39.96266332181559,158963777.54325038,283222809.7174679,6404950.255223455,6172882.937581509,17610931.597391162,4213355.609455525,1367923.621393416,92121904.62574475,32508125.97523168,46741195.84653603,4460899.122120314,438578377.2992438,8715834.592911953,52401546.23334111,24395692.75769208,175556970.794752,193451377.1805366,16186689.997036891,120009451.32287098,298516841.2411427,206984720.9159271,13448149.324118245,4559600.509067653,462677323.3151193,387285132.5089458,2978191.5057990015,56427022.59466183,6366704.138504317,5.541313562685305,5.632197646863391,5.070138886986538,3.319581499727548,8.521171652615255,15.529842894676477,7.618104160485073,4.793024236672854,5.787597976132526,17.812106566415252,203.88,0.23936601379046304,0.0256168829797247,0.365453019178779,0.0,0.0119217969213741,0.0011702127596165302,0.00533130239505216,1.46281654122033,594878874,42008222,132559123,119483671,128569826,124329752,323290514,16303545,273539854,670476551,107798811,109527921,185219418,653714812,191423721,32188768,610329482,111995607,227598795,576257252,387251333,621593654,124689721,894544787,801592066,540632846,105756395,115197672,100.261,104.582,105.04,97.3,110.681,107.379,96.2,100.57,99.6,99.801
197.44,204.43333333333337,3.3872374716833584,12.261352817167108,26.443780811243073,36.46671319231975,60.95798947906755,114.2764029485959,163.05023109734336,211.16801900149048,124100670.66666667,418674722.0,122303166.33333333,75473416.66666667,144890634.66666666,122892867.0,309009873.0,108275682.0,215267205.0,506695034.3333333,387754802.6666667,626972735.0,190586686.0,523842233.0,206026095.0,321495302.3333333,791805012.6666666,100808545.66666667,167070740.33333334,619905744.3333334,283803724.6666667,628865210.6666666,119902181.33333333,620844750.6666666,155726073.33333334,574880963.3333334,109222731.33333333,119569295.0,104.06600000000007,95.76666666666658,96.86666666666669,96.22066666666667,94.55933333333333,96.60000000000002,111.06866666666673,103.86699999999998,104.825,100.40566666666665,5.984081661653067,5.668657982458474,19.75516640393496,29.4372024591625,33.76702435561017,39.23162620635832,59.70510401488621,88.66551071778954,112.4378602177031,84732779.90496767,69750107.79555622,1548028.6839909456,55969391.229823515,9647542.558389623,2220804.8388378653,10597098.07233221,80725350.94364056,163055117.97717124,379360029.62362176,499086482.959112,534078111.31210667,2189056.166006418,387132391.49587584,2644682.397256127,8960858.515309427,51391860.27043627,363613.41691004747,124154386.7916561,16989851.92333302,211586977.24005163,2582182.270180012,995191.9240066218,460980015.14335877,12486076.782312877,2891845.1244394123,2795408.2593918117,2822272.0928688645,2.4561964497980235,3.3531080109852476,1.2055427546683857,1.7359381709421555,7.445734438813463,0.3605551275468122,2.798335278935089,2.658230426430317,2.6651620963836042,1.2701694112731912,199.67,9.931490192367553,35.0525162467709,58.7169296597474,70.6118604379107,96.2868303689306,142.91821137895,162.821500361284,177.90501280594899,26496756,479576809,123779858,108545015,155924817,123254135,314595974,157161898,325556493,741965006,964049454,920175552,188946417,769057743,203828496,324271356,834422636,100499504,242685554,638404287,415819848,625979639,119961893,887667793,163088406,577166622,111657348,122107419,106.275,99.2,98.0,96.5,102.478,96.3,113.091,106.182,107.137,101.471
253.86,245.6300000000001,3.0816884545645853,3.6474783536352953,10.488769575664941,20.058113709577356,37.84348033633892,62.40400486191112,87.12603705726512,132.40580978360677,252274343.33333334,564479051.6666666,90116381.0,114461792.66666667,141503118.66666666,130718702.0,337417318.6666667,164128300.33333334,242565428.66666666,681415497.3333334,977868398.3333334,116074043.33333333,197973598.66666666,735752970.0,166473173.0,350990135.0,851088938.0,105784773.0,247114946.66666666,455608584.6666667,325190224.0,718881728.3333334,127288946.66666667,392516823.6666667,110032091.33333333,606341751.3333334,116168929.33333333,126901547.0,110.44766666666673,103.66666666666659,101.87433333333327,102.35033333333331,105.93899999999996,101.41866666666671,117.13633333333337,110.47233333333331,111.32166666666673,100.44966666666657,4.87873959132977,3.8210790991031898,3.1449723303719663,7.962378652925258,20.075162389681378,36.52011701817,32.011443957589954,18.08188327321747,3.791497515766016,76973861.46932429,70365441.90634434,66949214.3830054,1039973.8954085353,1440429.993042171,6777333.564936569,22271882.0195641,11365943.953931948,10334441.882093867,49205077.06880455,12468902.776899658,560961.3690541202,14349068.57591708,65204761.88045605,125598073.03352153,10902434.970264042,102833409.10219106,1541899.1123244066,11485323.584634785,339549120.25465655,246977104.5969896,4068980.166669502,6147909.405479096,513304705.88668746,82657268.22016259,483174.77555071964,2647083.7678045817,2843729.596392064,2.4746988368957323,6.632980727646837,0.7033898871416633,5.309507729849675,13.515538502035355,1.488506074335321,1.4690923501710604,2.5172465777774264,2.823633887977199,2.2156426456747407,251.22,0.0115882352931924,0.0308279222869254,1.8106711383021399,4.30713179624358,7.17747087937822,27.66815825916349,66.5451256199275,133.271809131908,320496594,558510477,127951048,113755439,142384912,136740266,358037053,176336966,243724133,701421666,979339954,115492354,211559082,766359338,242287775,359235246,948019139,106657427,247225434,649435405,502929296,723460312,133962667,985229394,14605898,606840718,119069965,130082633,113.216,109.59,101.389,107.067,117.943,102.261,117.976,113.231,114.465,99.708
266.63,259.3266666666667,11.833915039288264,30.812153669158835,45.17354019355733,79.32460469693629,138.2452883148939,217.7428412375481,228.2203653606858,274.3023211900582,296839340.0,546295248.0,90598407.0,116222476.0,116516697.66666667,136401163.0,364274420.3333333,174376488.0,304187481.3333333,507364698.6666667,73428050.0,118373998.33333333,139803786.0,663854173.0,236145998.33333334,339641642.0,558434634.0,119009674.33333333,165517774.33333334,642831590.6666666,423929861.0,713019038.3333334,128805575.66666667,680799287.0,180133888.66666666,418730862.6666667,120582955.0,131665178.33333333,114.59233333333339,105.02533333333326,101.21966666666664,106.79266666666665,106.21399999999996,114.10433333333337,121.76133333333337,114.66999999999997,116.02000000000004,106.85299999999991,7.366365001365526,6.272065690679354,25.569959973755502,37.84915583393254,67.17092971503638,112.04379300303678,181.22684710232824,171.02627153056724,157.21432240564732,78865687.58202271,466672939.06000865,67766449.1882438,4082433.2636353397,4027677.0820171894,4393049.584994422,13067673.731765967,5892864.500577723,33008921.19163355,379375727.01346886,54916438.12782763,8133418.874691202,104802073.22351775,12039924.035392554,4274802.1479677865,17203541.96349187,416800421.68039364,7278999.828378254,143141725.51888233,4344127.890119333,5035351.082955806,1217433.6105759526,1783910.5221479447,504955146.11557835,5737024.014550408,311361783.2066143,2284176.6914998423,2485699.829995872,2.161531941316992,2.9519289173919088,3.134605291473439,3.449284176946491,6.304712761101792,6.978904665728911,0.9332107657601113,2.172012661104628,2.356107595166357,3.0617073668134656,266.96,18.4063333458468,58.8495129486183,82.64095624181249,139.83382962249,204.119475734412,373.398517446315,386.013137491986,418.001731202276,224064834,765324202,127699994,115709235,121031486,131825506,349609583,167620837,266575337,69336747,10069596,115308686,18925982,652718743,231907258,355986089,77224723,110800875,250411138,637868869,427853814,714344593,130098766,97729984,173831528,600814549,117955955,128864107,112.156,101.617,101.19,103.2,100.285,106.234,120.976,112.172,113.306,105.397
229.73,216.78666666666672,1.8929782131333666,2.119810606096955,6.254278528207184,9.263302328531001,15.191691628798372,30.589425974545293,62.05918762011415,105.34704564051019,637077486.0,420484694.3333333,107188876.33333333,633457778.6666666,115843858.0,125575246.0,351323127.6666667,115273303.0,218217213.0,691675292.6666666,664028200.0,675990855.3333334,173224399.33333334,689664256.6666666,194505200.33333334,332178739.3333333,688417732.3333334,42787935.0,164592566.66666666,600468158.0,393024961.0,640912253.3333334,113393768.33333333,903794562.6666666,604994212.6666666,568415596.0,109097253.0,119340492.33333333,103.8673333333334,104.56933333333323,84.93333333333335,98.28800000000001,122.67533333333331,114.60933333333337,101.01533333333339,103.72366666666665,105.71233333333335,103.02433333333329,7.246111600943948,2.2819042239600593,2.9991487754841297,7.357582707377261,7.200489368168888,11.927760533864268,11.531575635115036,18.66462414889559,14.320704666185467,36797180.3427302,294815872.66189,10173511.266498106,455382171.85462576,7129537.54830834,8549448.383163838,41261239.96449567,86022031.60886365,165053175.3661487,41343248.51334972,487720751.1487169,489031128.99720275,15702538.242535582,46087954.89382352,16942534.755644724,17856231.60872296,46047631.83571776,62952257.680373445,122388709.70103075,26176882.29020692,24258162.53470798,5423170.862407036,5131349.723133063,11555361.361621886,388896728.9359871,1725728.2819473061,6910480.205000159,7691298.422048175,6.693890149482119,3.611319195714219,8.064944719794049,6.71675755108076,4.192894266891659,10.173310293770303,8.144047232999895,6.603928401590435,7.438868619174089,5.274504747683323,224.64,0.0364183008402976,0.17797077872923395,3.02855704406326,11.853612389352,27.7734692160183,41.55869679501721,74.01296275096,94.5716021190318,609567464,125723426,102351428,898640963,123524251,134565562,398773275,164350939,339936026,737336499,962849492,963307632,189190731,742872614,212433194,327799035,741175953,13164685,228767711,620096053,382332601,635071193,110358845,894826342,160363483,570195832,116497707,127630216,111.082,107.857,81.1,105.364,127.21,126.221,109.846,110.785,113.995,108.769
